[2024-07-17T18:15:06.456Z] : Processed page: https://www.google.com/setprefs?sig=0_W21CS2y391dLetW5CpLptWEi7LY%3D&hl=kn&source=homepage&sa=X&ved=0ahUKEwjJ2JaE166HAxUpcvUHHW2BIhQQ2ZgBCBs in 0.009516666666666666 minutes
[2024-07-17T18:15:07.063Z] : Processed page: https://www.google.com/setprefs?sig=0_W21CS2y391dLetW5CpLptWEi7LY%3D&hl=ml&source=homepage&sa=X&ved=0ahUKEwjJ2JaE166HAxUpcvUHHW2BIhQQ2ZgBCBw in 0.00945 minutes
[2024-07-17T18:15:07.672Z] : Processed page: https://www.google.com/setprefs?sig=0_W21CS2y391dLetW5CpLptWEi7LY%3D&hl=pa&source=homepage&sa=X&ved=0ahUKEwjJ2JaE166HAxUpcvUHHW2BIhQQ2ZgBCB0 in 0.0095 minutes
[2024-07-17T18:15:08.209Z] : Processed page: https://about.google/?utm_source=google-IN&utm_medium=referral&utm_campaign=hp-footer&fg=1 in 0.008416666666666666 minutes
[2024-07-17T18:15:09.409Z] : Processed page: https://www.google.com/intl/en_in/ads/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpafooter&fg=1 in 0.019733333333333332 minutes
[2024-07-17T18:15:10.344Z] : Processed page: https://www.google.com/services/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&fg=1 in 0.014816666666666667 minutes
[2024-07-17T18:15:10.679Z] : Processed page: https://google.com/search/howsearchworks/?fg=1 in 0.005166666666666667 minutes
[2024-07-17T18:15:13.407Z] : Processed page: https://policies.google.com/privacy?hl=en-IN&fg=1 in 0.04515 minutes
[2024-07-17T18:15:14.246Z] : Processed page: https://policies.google.com/terms?hl=en-IN&fg=1 in 0.01295 minutes
[2024-07-17T18:15:14.638Z] : Processed page: https://www.google.com/preferences?hl=en-IN&fg=1 in 0.005433333333333333 minutes
[2024-07-17T18:15:15.385Z] : Processed page: http://google.com/advanced_search?hl=en-IN&fg=1 in 0.0118 minutes
[2024-07-17T18:15:17.196Z] : Processed page: http://google.com/history/privacyadvisor/search/unauth?utm_source=googlemenu&fg=1&cctld=com in 0.029333333333333333 minutes
[2024-07-17T18:15:17.901Z] : Processed page: http://google.com/history/optout?hl=en-IN&fg=1 in 0.0102 minutes
[2024-07-17T18:15:19.468Z] : Processed page: https://support.google.com/websearch/?p=ws_results_help&hl=en-IN&fg=1 in 0.025383333333333334 minutes
[2024-07-17T18:15:20.778Z] : Processed page: https://mail.google.com/gmail/about/ in 0.019266666666666668 minutes
[2024-07-17T18:15:21.554Z] : Processed page: https://workspace.google.com/products/gmail/index.html?utm_source=gmailforwork&utm_medium=et&utm_campaign=nav&utm_content=forwork in 0.012333333333333333 minutes
[2024-07-17T18:15:22.652Z] : Processed page: https://accounts.google.com/AccountChooser/signinchooser?service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&flowName=GlifWebSignIn&flowEntry=AccountChooser&ec=asw-gmail-globalnav-signin in 0.017083333333333332 minutes
[2024-07-17T18:15:23.625Z] : Processed page: https://accounts.google.com/signup/v2/createaccount?service=mail&continue=https://mail.google.com/mail/&flowName=GlifWebSignIn&flowEntry=SignUp&ec=asw-gmail-globalnav-create&theme=glif in 0.01485 minutes
[2024-07-17T18:15:26.305Z] : Processed page: https://workspace.google.com/business/signup/newbusiness?utm_source=gmailforwork&utm_medium=et&utm_campaign=nav&utm_content=createaccount&xsell=google_accounts&back=https%3A%2F%2Faccounts.google.com%2FSignUp%3Fec%3Dasw-gmail-globalnav-create2%26biz%3Dtrue&continue=https://mail.google.com/mail/&flowEntry=SignUp&flowName=GlifWebSignIn&service=mail&theme=glif&ec=asw-gmail-globalnav-create in 0.043166666666666666 minutes
[2024-07-17T18:15:27.206Z] : Processed page: https://accounts.google.com/signup/v2/webcreateaccount?service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&flowName=GlifWebSignIn&flowEntry=SignUp&ec=asw-gmail-globalnav-create in 0.013116666666666667 minutes
[2024-07-17T18:15:28.061Z] : Processed page: https://accounts.google.com/signup/v2/createaccount?service=mail&continue=https://mail.google.com/mail/&flowName=GlifWebSignIn&flowEntry=SignUp&ec=asw-gmail-hero-create&theme=glif in 0.012833333333333334 minutes
[2024-07-17T18:15:29.400Z] : Processed page: https://workspace.google.com/business/signup/newbusiness?utm_source=gmailforwork&utm_medium=et&utm_campaign=hero&utm_content=createaccount&xsell=google_accounts&back=https%3A%2F%2Faccounts.google.com%2FSignUp%3Fec%3Dasw-gmail-hero-create2%26biz%3Dtrue&continue=https://mail.google.com/mail/&flowEntry=SignUp&flowName=GlifWebSignIn&service=mail&theme=glif&ec=asw-gmail-hero-create in 0.02095 minutes
[2024-07-17T18:15:30.169Z] : Processed page: https://workspace.google.com/products/gmail/index.html?utm_source=gmailforwork&utm_medium=et&utm_campaign=hero&utm_content=forwork in 0.01115 minutes
